0	0	0	-0.014067501	0.064361596	0.051940203	-0.017300934	0.427506656	0.044711351	0.012578517	0.615789295	0.009154558	-0.177647322	0.311318786	-0.013774633	-0.233398467	0.046315801	-0.037965059	-0.227801412	-0.179352372	-0.09534955	-0.219379693	-0.264693736	-0.111840248	0.160846099	0.311894746	0.066725016	0.213676184	0.049714566	0.038244247	0.230982959	-0.171144425	-0.03916955	0.231063992	-0.261061429	-0.058125496	-0.072872013	-0.076765857	-0.029942751	-0.133027881	-0.532223522	0.021721125	-0.167372435	-0.886225938	0.046243429	-0.147664636	-0.931697964	-0.035988331	0.078959525	-0.078870199	0.009124279	0.107975245	-0.551891564	0.070144653	0.136615619	-0.907614647	0.111733675	0.133541897	-0.986157238	0.089784861
0	0	0	-0.014032871	0.064363556	0.0519526	-0.017286599	0.427521223	0.044712543	0.012626678	0.616408581	0.009483337	-0.177715957	0.311280811	-0.013455391	-0.233304083	0.046279868	-0.037574768	-0.227745056	-0.179182848	-0.094689369	-0.219267666	-0.264637535	-0.111142397	0.16078344	0.311840022	0.066782713	0.21294266	0.049658285	0.038639307	0.229901329	-0.171606516	-0.03883481	0.230408326	-0.260991579	-0.058230877	-0.072870314	-0.076764187	-0.029951811	-0.133042514	-0.53218413	0.021642923	-0.167381227	-0.886266237	0.046267271	-0.147735178	-0.931742614	-0.035987139	0.078951061	-0.078883892	0.009151936	0.10790962	-0.551122015	0.070011139	0.135459155	-0.904917603	0.10969305	0.155105174	-0.95039398	0.027438641
0	0	0	-0.01401481	0.064357853	0.051964521	-0.017247111	0.427540911	0.044783115	0.012820095	0.617287381	0.00957036	-0.177664012	0.311186953	-0.013108253	-0.232670277	0.045620183	-0.03700304	-0.226826161	-0.178585501	-0.093347549	-0.218851656	-0.263549732	-0.11052537	0.160883784	0.311636074	0.066993475	0.212124258	0.04969486	0.039165735	0.228894994	-0.171898114	-0.038519859	0.229704663	-0.261561858	-0.058786154	-0.072871685	-0.076761255	-0.029955387	-0.133197039	-0.532104926	0.021558046	-0.167379469	-0.886309879	0.046297789	-0.147763759	-0.931789653	-0.035971642	0.078947127	-0.078895705	0.009144306	0.107902914	-0.550943272	0.069985151	0.135324746	-0.904790061	0.109750271	0.154940426	-0.950269835	0.027480841
0	0	0	-0.013936639	0.06432729	0.052014828	-0.016902357	0.427543407	0.045111656	0.012782574	0.617377108	0.009409189	-0.177493483	0.311182505	-0.012732029	-0.232359201	0.04561097	-0.03690052	-0.226254314	-0.177446449	-0.092310429	-0.218075067	-0.258990401	-0.109655142	0.160838634	0.311588561	0.066976786	0.210987255	0.048320787	0.039071321	0.227411762	-0.172614926	-0.038383961	0.229059562	-0.261209423	-0.05941844	-0.07288748	-0.076720277	-0.030005455	-0.133345902	-0.531883294	0.021469831	-0.167438298	-0.886290068	0.046249151	-0.147902578	-0.931771213	-0.036047935	0.078909695	-0.078903595	0.009139538	0.10792014	-0.551312977	0.070099592	0.135158464	-0.905076856	0.109970093	0.154694214	-0.950558001	0.027673006
0	0	0	-0.013895661	0.064342761	0.052036285	-0.016545594	0.427681016	0.045184851	0.012764633	0.617615568	0.00936985	-0.177586377	0.31116231	-0.012700081	-0.232124746	0.045436775	-0.036619425	-0.225686789	-0.176700396	-0.091467857	-0.218190014	-0.256930275	-0.109311819	0.16075848	0.311507808	0.066968203	0.209756225	0.047102759	0.03905654	0.226415619	-0.17248751	-0.038038492	0.22834143	-0.260986282	-0.059603214	-0.072923273	-0.076698547	-0.03001976	-0.133445621	-0.531989647	0.021427631	-0.167506218	-0.886275304	0.046208858	-0.147977471	-0.931760324	-0.036096334	0.078882575	-0.07891993	0.009121418	0.108026624	-0.55232097	0.070414543	0.135144994	-0.905225171	0.109892607	0.154673725	-0.95071019	0.027587414
0	0	0	-0.013881296	0.064330184	0.052049398	-0.016575128	0.427605012	0.045221567	0.012782812	0.617752888	0.009521961	-0.177493274	0.311161884	-0.012376785	-0.231233716	0.044750796	-0.036265612	-0.224874079	-0.175889826	-0.090934038	-0.217071056	-0.256797618	-0.108985186	0.160802707	0.311275789	0.067116976	0.209538937	0.046803758	0.03881216	0.225836918	-0.172271303	-0.038348198	0.227565974	-0.260434276	-0.05969429	-0.072921991	-0.076692036	-0.030029774	-0.133651614	-0.53207042	0.021490812	-0.167535305	-0.886334083	0.046174288	-0.148036599	-0.931821964	-0.036144733	0.078885764	-0.078935592	0.009131193	0.107640296	-0.551117322	0.070046425	0.135059118	-0.903624139	0.108981133	0.154557824	-0.949112079	0.026662111
0	0	0	-0.013882756	0.064322317	0.052045584	-0.016536891	0.42753634	0.045180559	0.012759537	0.617651733	0.009571075	-0.177592427	0.310997309	-0.012270451	-0.230919868	0.044004271	-0.036015987	-0.22410515	-0.17563173	-0.090496302	-0.215304464	-0.257427467	-0.108827114	0.161067083	0.310832234	0.067313433	0.20922713	0.046537669	0.038510799	0.225148618	-0.172364308	-0.038671494	0.226847082	-0.260296447	-0.059981346	-0.072947353	-0.076723894	-0.030084133	-0.133740485	-0.532008378	0.021416426	-0.167542428	-0.886623947	0.046117544	-0.148031145	-0.932115881	-0.036205292	0.078939676	-0.078995971	0.009204865	0.107820183	-0.55151662	0.069941521	0.135219365	-0.907367913	0.111820936	0.133456975	-0.985677628	0.088773489
0	0	0	-0.013875782	0.064319881	0.052065372	-0.016632169	0.427558893	0.045239687	0.012814015	0.617784822	0.009571075	-0.177491546	0.310969794	-0.012139082	-0.230464876	0.043440012	-0.036039352	-0.223812342	-0.175349837	-0.090411901	-0.214966357	-0.257282829	-0.108919144	0.161068052	0.31088003	0.067290068	0.208923429	0.046478407	0.03832674	0.22448881	-0.171628868	-0.039602995	0.226157606	-0.259572988	-0.060898781	-0.072910249	-0.076688295	-0.030103922	-0.133721918	-0.531886375	0.021449327	-0.167490959	-0.886536038	0.046160698	-0.148012757	-0.932030773	-0.036177158	0.078942925	-0.078963062	0.009197712	0.108046472	-0.551960504	0.06991601	0.134964541	-0.906169271	0.112193108	0.132455304	-0.984658873	0.089814186
0	0	0	-0.013860315	0.064323692	0.052077293	-0.016637295	0.427605262	0.045277596	0.012678474	0.618192902	0.009737253	-0.177460581	0.310775926	-0.012015581	-0.230091065	0.043006288	-0.035721064	-0.223180622	-0.175150374	-0.089903593	-0.214389175	-0.257061774	-0.108758211	0.161050171	0.310795655	0.067286491	0.208366692	0.046186915	0.037831545	0.223721966	-0.171370903	-0.039773941	0.2258185	-0.259246537	-0.061137915	-0.072914183	-0.076675536	-0.03012085	-0.1336236	-0.531788358	0.021350622	-0.16733852	-0.886291811	0.0461092	-0.147890955	-0.931789765	-0.036242723	0.078947037	-0.078971336	0.009200811	0.108519405	-0.553447792	0.070505857	0.134611726	-0.906291554	0.112052441	0.132351577	-0.985342572	0.091691494
0	0	0	-0.013842225	0.064340672	0.052085638	-0.016648978	0.427699796	0.045274973	0.012689054	0.618938736	0.009589195	-0.177400887	0.31082528	-0.011893034	-0.229780614	0.042963146	-0.035697222	-0.22256726	-0.174842172	-0.089503527	-0.213884771	-0.255833157	-0.1086936	0.160971016	0.310675642	0.06724143	0.208260328	0.04601252	0.037707567	0.223424137	-0.171259814	-0.040173054	0.225208446	-0.258844742	-0.061507463	-0.072893053	-0.076643237	-0.030122519	-0.133568853	-0.531760284	0.021380186	-0.167289078	-0.886303791	0.046075821	-0.147867084	-0.931805321	-0.0362885	0.078925043	-0.078978592	0.009196043	0.108548701	-0.554461786	0.070706129	0.133559123	-0.906791993	0.111517191	0.152981132	-0.952293524	0.02915287
