-0.368237734	0.087822638	2.204525709	-0.377171844	0.153315485	2.227253199	-0.380544782	0.489865243	2.211154222	-0.352522016	0.668985724	2.176244736	-0.53837657	0.403283298	2.176989794	-0.798411906	0.344883978	2.187613726	-0.985979199	0.364281863	2.049815178	-1.032943249	0.379541665	1.999245405	-0.215625957	0.412384272	2.268860102	-0.034883481	0.342869729	2.378311634	0.191083878	0.34121868	2.36558342	0.201439112	0.35020858	2.357714891	-0.436650455	0.01472519	2.181392908	-0.51957649	-0.453795582	2.167946339	-0.595596075	-0.80582726	2.188133955	-0.568906486	-0.852870643	2.101974487	-0.295160115	0.012201035	2.219851017	-0.223023921	-0.494217157	2.266730547	-0.158507228	-0.844542027	2.345584393	-0.131817639	-0.89158541	2.259424925
-0.368592411	0.095043428	2.201017618	-0.377600729	0.16028589	2.223698139	-0.381489813	0.495920658	2.20951128	-0.35433799	0.676589191	2.176976204	-0.539021611	0.41556707	2.177435875	-0.805564344	0.377706379	2.196025133	-0.99853766	0.425913602	2.075562716	-1.047842264	0.448302984	2.03019166	-0.218432248	0.423282385	2.269586802	-0.032742575	0.366899401	2.383783579	0.189565584	0.405772924	2.381476641	0.197329655	0.412983537	2.377970457	-0.436308324	0.022527188	2.178111553	-0.535321295	-0.448674142	2.165512323	-0.633841097	-0.80082047	2.183331728	-0.606877208	-0.847741663	2.097177982	-0.296049416	0.020004738	2.215359211	-0.211146235	-0.495810509	2.279584885	-0.137076885	-0.852799892	2.369239092	-0.108625323	-0.933361113	2.355857372
-0.368698329	0.098611698	2.198181868	-0.378020912	0.163605049	2.221264124	-0.382850945	0.49944371	2.209236383	-0.356109053	0.683736086	2.177885294	-0.540213943	0.419103324	2.17813468	-0.821090221	0.417270213	2.204546213	-1.018820047	0.478293061	2.100556135	-1.052816153	0.514355004	2.063713551	-0.220077276	0.4306494	2.272244215	-0.029906461	0.39431119	2.393368006	0.18686533	0.45075658	2.409669161	0.206808478	0.478717685	2.407316923	-0.43612504	0.026021777	2.175099134	-0.54343009	-0.445449471	2.163108587	-0.651697218	-0.800911427	2.185218334	-0.624290943	-0.847564936	2.099293709	-0.295943767	0.023618065	2.211685181	-0.201144844	-0.491655439	2.28407979	-0.110990748	-0.857227623	2.38995862	-0.10487543	-0.939748287	2.365414381
-0.368524104	0.098431133	2.197011471	-0.378103703	0.163293704	2.220665216	-0.383433461	0.498863995	2.209818363	-0.356480479	0.682482123	2.177963018	-0.541443944	0.419175208	2.179713964	-0.835307181	0.442922831	2.212991238	-1.026065469	0.529787481	2.11520648	-1.048993468	0.550474226	2.098551989	-0.221342087	0.431518912	2.275154352	-0.000863392	0.426926553	2.408971071	0.210006952	0.503721952	2.422393084	0.216705531	0.504777193	2.412317514	-0.435582638	0.025655519	2.173437834	-0.545749485	-0.444074631	2.161375046	-0.683336377	-0.798061192	2.179318666	-0.655584395	-0.84460324	2.093430042	-0.295677543	0.023358034	2.209576845	-0.193317577	-0.490214229	2.284024477	-0.099473909	-0.856821537	2.393992186	-0.089160882	-0.9413414	2.379804134
-0.369035065	0.091370016	2.193088055	-0.37903747	0.154396504	2.217802048	-0.388271153	0.479700089	2.210969687	-0.361919999	0.663404047	2.180787563	-0.548433065	0.411831498	2.1860466	-0.837592661	0.451488197	2.218421221	-1.030122876	0.542467594	2.129298925	-1.102287769	0.598848939	2.101928234	-0.223530591	0.425699204	2.280180931	-0.00348831	0.429693609	2.409883976	0.192958385	0.535963595	2.431447506	0.258945435	0.561109483	2.433544874	-0.436278492	0.016674748	2.16858983	-0.547593296	-0.447833717	2.159129143	-0.687379301	-0.796945214	2.176860094	-0.660300672	-0.843162596	2.090562344	-0.29498589	0.014949935	2.203957558	-0.19084838	-0.488902867	2.281424999	-0.090446524	-0.854023933	2.398424864	-0.063367903	-0.900241315	2.312127113
-0.369598955	0.070374668	2.190261841	-0.38028127	0.129481047	2.21728158	-0.392201185	0.442355514	2.215887785	-0.363558948	0.628654718	2.181768179	-0.557927549	0.386764526	2.194800615	-0.837839544	0.453914762	2.221066475	-1.031297803	0.551951408	2.143942595	-1.104657292	0.601321161	2.107648849	-0.222684264	0.402353942	2.288651705	-0.003386592	0.432177722	2.411500692	0.190723434	0.542460799	2.433912039	0.26680547	0.598952711	2.446418524	-0.438438863	-0.0090575	2.163711071	-0.547288418	-0.477406621	2.147544622	-0.689857066	-0.797515869	2.174706221	-0.663632393	-0.84323746	2.088104486	-0.292304158	-0.008362303	2.200298309	-0.187717587	-0.492641091	2.27199626	-0.088535286	-0.852249861	2.403474808	-0.080573671	-0.944144368	2.401456118
-0.371948004	0.028255388	2.189815521	-0.383441567	0.087460622	2.218849182	-0.394836247	0.405100435	2.217747927	-0.369515419	0.582762778	2.183221579	-0.560813308	0.348763376	2.199271679	-0.838713586	0.452269793	2.222795963	-1.035930276	0.549150825	2.156065702	-1.091972113	0.598376274	2.116247654	-0.222079918	0.350186676	2.295432806	-0.003894364	0.430727571	2.412430286	0.186183795	0.547141194	2.437323809	0.229688734	0.583563805	2.446009398	-0.442140639	-0.048526276	2.163477421	-0.541813076	-0.48474291	2.141310453	-0.6871683	-0.797511756	2.170484066	-0.660162985	-0.843138158	2.08406353	-0.292153209	-0.048350513	2.199020624	-0.19033657	-0.507921159	2.244807959	-0.092985287	-0.855118752	2.403316259	-0.080397904	-0.945387006	2.402224779
-0.374546945	0.003935078	2.193420172	-0.385988474	0.061190072	2.223154068	-0.39666748	0.366166323	2.218733549	-0.371114194	0.558917344	2.185279608	-0.562422872	0.324843287	2.20138216	-0.838273227	0.427098691	2.224149466	-1.036031246	0.531224072	2.157943249	-1.09591341	0.587555647	2.122833967	-0.222909093	0.332334757	2.295555115	-0.006198374	0.405431181	2.409903288	0.174810797	0.534621656	2.437918186	0.226807475	0.579488635	2.44788003	-0.44443804	-0.075020611	2.168766499	-0.536196828	-0.488362819	2.137026548	-0.656273484	-0.785116255	2.143197536	-0.630041063	-0.830753565	2.056694746	-0.295651734	-0.07367111	2.202225447	-0.198109597	-0.52399838	2.231161118	-0.094259419	-0.864356399	2.398815393	-0.079988249	-0.949138284	2.402893782
-0.377221584	-0.017471958	2.198712826	-0.38861689	0.04162534	2.228509426	-0.397927642	0.355234981	2.221114397	-0.370970368	0.532400727	2.191003561	-0.560521722	0.3009772	2.199397564	-0.829090416	0.37192595	2.213707209	-1.037836671	0.469187975	2.15844202	-1.092268944	0.512164712	2.122836113	-0.223319858	0.309943795	2.293544292	-0.002246164	0.38753742	2.407982588	0.191831768	0.494864136	2.439283133	0.256821454	0.564150751	2.450263262	-0.445721298	-0.093641333	2.17487359	-0.536417902	-0.493292838	2.132313252	-0.645314336	-0.773822427	2.129673719	-0.619008243	-0.819644451	2.043275595	-0.299888372	-0.09476237	2.207014561	-0.201223761	-0.530621946	2.227613211	-0.095018893	-0.869861603	2.396033525	-0.068712808	-0.915683627	2.309635401
-0.378611237	-0.020889774	2.200615644	-0.389850706	0.038914748	2.230371714	-0.398191124	0.354623884	2.22119689	-0.371185631	0.532461584	2.191936731	-0.56029892	0.29638347	2.197935343	-0.836183548	0.342911243	2.20593977	-1.054294467	0.374356687	2.141479969	-1.094522715	0.382659435	2.118682384	-0.224055141	0.306464165	2.291592121	0.004773465	0.346115053	2.399411678	0.188971773	0.471039534	2.426723719	0.240483552	0.526152313	2.426393747	-0.447061121	-0.097262815	2.177466631	-0.536411166	-0.493268639	2.132241011	-0.644261956	-0.772021353	2.125570297	-0.618092656	-0.817895174	2.039305687	-0.302026093	-0.098494552	2.209613085	-0.202855051	-0.533397079	2.227380991	-0.09713842	-0.872325063	2.396687508	-0.070969105	-0.918198943	2.310422897
