974	-0.250498682261	-0.0412785932422	2.63921880722	-0.257623046637	0.0260913707316	2.69290137291	-0.275480031967	0.400580137968	2.68002748489	-0.27548801899	0.562890350819	2.62951493263	-0.430214822292	0.2879512012	2.65209364891	-0.468132257462	0.0158884190023	2.6501750946	-0.476234674454	-0.219800710678	2.60114502907	-0.47295832634	-0.300373464823	2.59076857567	-0.125834941864	0.28362300992	2.67164778709	-0.0631069764495	-0.00119775533676	2.64405202866	0.000441313459305	-0.222798928618	2.56035876274	0.0312705487013	-0.314579665661	2.51782751083	-0.316088557243	-0.1110150069	2.62669014931	-0.364761441946	-0.581279635429	2.64905810356	-0.384320259094	-0.944934725761	2.64216041565	-0.386768251657	-1.01343846321	2.59255003929	-0.178534701467	-0.107286386192	2.63542675972	-0.103095762432	-0.582454800606	2.67672419548	-0.0691740438342	-0.936680138111	2.69353890419	-0.0340848602355	-1.01155781746	2.6381957531
975	-0.250935673714	-0.0411527380347	2.63915014267	-0.25795057416	0.0262475721538	2.69285178185	-0.275479853153	0.400831252337	2.67990660667	-0.275673180819	0.563372612	2.62950563431	-0.430110305548	0.288192749023	2.65230083466	-0.467332541943	0.0180981811136	2.65077877045	-0.475313961506	-0.21911418438	2.6029446125	-0.472416192293	-0.299548894167	2.59192323685	-0.125874131918	0.283619940281	2.67154026031	-0.0637670829892	-0.00138556957245	2.6438908577	-0.00254881428555	-0.221064314246	2.56555509567	0.0275662951171	-0.312444478273	2.5216178894	-0.316469341516	-0.110770590603	2.62668561935	-0.364859580994	-0.581324338913	2.64895629883	-0.384429097176	-0.944673657417	2.64223575592	-0.384478747845	-1.01155972481	2.58891630173	-0.179112449288	-0.107209615409	2.63527798653	-0.103036627173	-0.582182943821	2.67675304413	-0.0696604400873	-0.936516582966	2.69345521927	-0.0340612567961	-1.01128757	2.63746356964
976	-0.251125305891	-0.0411546006799	2.63916635513	-0.258374631405	0.0262113921344	2.69293451309	-0.277888357639	0.401635169983	2.68063998222	-0.276111572981	0.56316447258	2.62917661667	-0.430197358131	0.288172572851	2.6522424221	-0.46646335721	0.0182456411421	2.65054798126	-0.474419176579	-0.218662470579	2.60328674316	-0.471707165241	-0.298950314522	2.59204816818	-0.12605676055	0.283767342567	2.67141366005	-0.0643272474408	-0.00136813521385	2.64324903488	-0.0028130132705	-0.221158891916	2.56581473351	0.0250057168305	-0.313578337431	2.52247858047	-0.316472738981	-0.110768578947	2.62668895721	-0.364854961634	-0.581447422504	2.64892911911	-0.384434819221	-0.944649517536	2.64221549034	-0.384223878384	-1.01126217842	2.58866906166	-0.179229408503	-0.107206664979	2.635242939	-0.103015355766	-0.581883907318	2.67667293549	-0.0699171647429	-0.93361055851	2.69146847725	-0.0339783243835	-1.01083064079	2.63689947128
977	-0.251257359982	-0.041152689606	2.6392121315	-0.258383959532	0.0261680744588	2.69301891327	-0.277365773916	0.401539921761	2.68109869957	-0.276239037514	0.563193559647	2.62927818298	-0.43014550209	0.28828972578	2.65263152122	-0.465346455574	0.0176726654172	2.65055394173	-0.473796725273	-0.218423470855	2.6034719944	-0.471209555864	-0.298602223396	2.59208726883	-0.126173838973	0.283894658089	2.67133951187	-0.0645459368825	-0.00131329894066	2.64323067665	-0.00293955812231	-0.224251955748	2.56449699402	0.0227761249989	-0.317424535751	2.52142333984	-0.31656908989	-0.110721290112	2.62688851357	-0.364853203297	-0.581504821777	2.64892053604	-0.384364545345	-0.944855093956	2.64259529114	-0.383479237556	-1.01068603992	2.58692741394	-0.179626226425	-0.107152961195	2.63499403	-0.10320020467	-0.581185638905	2.67660832405	-0.0699633285403	-0.932365059853	2.69038796425	-0.0340958833694	-1.01074671745	2.6373000145
978	-0.251239717007	-0.0411945916712	2.63920998573	-0.258276730776	0.0261302478611	2.69302940369	-0.277075529099	0.401072949171	2.68078923225	-0.276679635048	0.562704026699	2.63023900986	-0.430104523897	0.288251489401	2.65268087387	-0.464377760887	0.0174871049821	2.65001535416	-0.472450315952	-0.217616140842	2.60214853287	-0.469904780388	-0.297512978315	2.59042954445	-0.126279219985	0.283920586109	2.67085361481	-0.0650913864374	-0.00143149495125	2.64291977882	-0.00402060244232	-0.226038739085	2.56546139717	0.0149065339938	-0.32101508975	2.52274942398	-0.316458582878	-0.110811598599	2.62697958946	-0.364884197712	-0.582374513149	2.64921808243	-0.38432854414	-0.944994390011	2.64256191254	-0.383234143257	-1.00919389725	2.58613967896	-0.179616034031	-0.107164740562	2.63495016098	-0.103314489126	-0.581171214581	2.67654204369	-0.069353312254	-0.932950913906	2.68985939026	-0.0342230349779	-1.01084971428	2.63696289062
979	-0.251296579838	-0.0411163009703	2.63918662071	-0.25831592083	0.026196597144	2.69301271439	-0.277202159166	0.400899350643	2.68055582047	-0.277677088976	0.563526928425	2.62989068031	-0.430132418871	0.288309156895	2.65279436111	-0.462918519974	0.0181401092559	2.64827632904	-0.471494793892	-0.21563860774	2.60198163986	-0.470396101475	-0.320372074842	2.58678197861	-0.126248657703	0.283717662096	2.67073249817	-0.0655206739902	-0.00178143382072	2.64277458191	-0.00699046626687	-0.227570950985	2.5680770874	0.0103128664196	-0.32205927372	2.52364850044	-0.316460549831	-0.110769018531	2.62701892853	-0.364995747805	-0.579700529575	2.64840435982	-0.384756863117	-0.943962991238	2.64175748825	-0.383089125156	-1.00994324684	2.58788990974	-0.179660752416	-0.107061646879	2.63482785225	-0.103180482984	-0.579748213291	2.67625021935	-0.0694282054901	-0.932682096958	2.68963646889	-0.0342258252203	-1.01065182686	2.63737201691
980	-0.251183271408	-0.0409727171063	2.63910484314	-0.258081406355	0.0264388769865	2.69293808937	-0.275717258453	0.401732742786	2.68027377129	-0.277249932289	0.563092827797	2.63012886047	-0.42967697978	0.288582742214	2.65305781364	-0.461588323116	0.0188401192427	2.64676642418	-0.470399320126	-0.214507818222	2.60028648376	-0.469538331032	-0.319355964661	2.5859439373	-0.126153692603	0.283827334642	2.67068123817	-0.0700507313013	0.000715278554708	2.64551901817	-0.012377358973	-0.230981916189	2.57023692131	0.0045002810657	-0.32449144125	2.52364611626	-0.316277205944	-0.110718742013	2.62707829475	-0.364945083857	-0.580589532852	2.64867162704	-0.386336803436	-0.947081804276	2.64135837555	-0.385599315166	-1.0156058073	2.5951564312	-0.17964194715	-0.106484860182	2.63439464569	-0.103190556169	-0.579452693462	2.67616415024	-0.0699621140957	-0.93185955286	2.68966221809	-0.0339634791017	-1.01070261002	2.63965153694
981	-0.250987023115	-0.0403897091746	2.63910341263	-0.257825195789	0.0269562453032	2.69295930862	-0.275391697884	0.40201407671	2.68027663231	-0.277207285166	0.563299000263	2.62966966629	-0.429615616798	0.288923412561	2.65336441994	-0.460624486208	0.0203891992569	2.6448135376	-0.468418866396	-0.214528679848	2.59577679634	-0.466500103474	-0.319148659706	2.5800011158	-0.126132890582	0.283772706985	2.67057514191	-0.0702636316419	0.000656855176203	2.64593911171	-0.0150762367994	-0.229486629367	2.571215868	-0.00411508791149	-0.325110733509	2.52724099159	-0.315957278013	-0.110314294696	2.62725400925	-0.3651920259	-0.580109536648	2.64830732346	-0.386020481586	-0.945386171341	2.64095377922	-0.385911762714	-1.0102455616	2.59265470505	-0.179500713944	-0.105588294566	2.63414430618	-0.103202223778	-0.578045368195	2.67587041855	-0.0704762637615	-0.931808114052	2.6898829937	-0.0341876111925	-1.01063334942	2.64023804665
982	-0.250826060772	-0.0405910536647	2.63911318779	-0.257577717304	0.0265979766846	2.69300913811	-0.275058239698	0.400569498539	2.68060874939	-0.276545077562	0.561755597591	2.62990188599	-0.429424166679	0.288593202829	2.65346980095	-0.46025544405	0.0210330635309	2.64480376244	-0.466418266296	-0.21521705389	2.59157967567	-0.463790088892	-0.319263666868	2.57251358032	-0.126698166132	0.284206628799	2.67025756836	-0.0729576945305	0.00522947916761	2.64524817467	-0.0170094054192	-0.231048926711	2.57046103477	-0.00663441512734	-0.327430188656	2.52804493904	-0.315468132496	-0.110704734921	2.62755727768	-0.365218669176	-0.580101013184	2.64826059341	-0.38548758626	-0.945876657963	2.64073705673	-0.384958803654	-1.01023137569	2.59038686752	-0.179422527552	-0.105554036796	2.63398742676	-0.103376932442	-0.57731962204	2.67528533936	-0.0705050453544	-0.931298851967	2.68930435181	-0.0342266000807	-1.00981521606	2.6374578476
983	-0.250686019659	-0.0406554490328	2.63907814026	-0.25740686059	0.0265310816467	2.69302916527	-0.275237113237	0.400910258293	2.68109321594	-0.276921600103	0.561805486679	2.62936735153	-0.429412186146	0.288450568914	2.65352225304	-0.459984600544	0.0217518210411	2.64144349098	-0.465352773666	-0.216103285551	2.58738970757	-0.462030619383	-0.319560229778	2.56547760963	-0.127274900675	0.283937692642	2.66956996918	-0.0734545662999	0.00645086355507	2.64547371864	-0.0182599946856	-0.232745349407	2.57144832611	-0.0121114421636	-0.331579357386	2.53418517113	-0.315149217844	-0.110782794654	2.62749671936	-0.365260928869	-0.580121159554	2.64826345444	-0.385289311409	-0.946739554405	2.64021658897	-0.38388389349	-1.01096141338	2.58801460266	-0.179234191775	-0.105492830276	2.63386750221	-0.103403143585	-0.577313840389	2.6755027771	-0.0705679580569	-0.931518793106	2.68936014175	-0.0337076820433	-1.00968635082	2.63678646088
984	-0.25067999959	-0.0401574373245	2.63906049728	-0.257497221231	0.0268686600029	2.693110466	-0.276312500238	0.401462614536	2.68205714226	-0.276441037655	0.563605964184	2.6300766468	-0.429519414902	0.288622498512	2.65373206139	-0.459853291512	0.0241066589952	2.63893795013	-0.461299329996	-0.211337372661	2.58277511597	-0.4587225914	-0.314471721649	2.55933070183	-0.127289742231	0.284004718065	2.66967177391	-0.0746759101748	0.00816913042217	2.64586138725	-0.0187716111541	-0.232679605484	2.57144975662	-0.0124518852681	-0.331523269415	2.53426146507	-0.314999133348	-0.110213018954	2.62743854523	-0.365168750286	-0.581217646599	2.64825534821	-0.385500878096	-0.947448849678	2.64295482635	-0.383209049702	-1.01014757156	2.58641314507	-0.179109707475	-0.104986704886	2.63367462158	-0.103372469544	-0.577464818954	2.67550587654	-0.0710041075945	-0.931664347649	2.68938350677	-0.0335611067712	-1.00966191292	2.63675355911
985	-0.250594675541	-0.0401602573693	2.63903212547	-0.257390171289	0.0268641617149	2.69311451912	-0.276643276215	0.401326864958	2.68200707436	-0.277050614357	0.563585519791	2.63026785851	-0.429608255625	0.288631081581	2.65394663811	-0.459928840399	0.02414236404	2.6387565136	-0.460040152073	-0.212809070945	2.57823228836	-0.454347193241	-0.315352022648	2.55285739899	-0.127634391189	0.283905059099	2.66930961609	-0.0747322440147	0.00824104808271	2.64582562447	-0.0240090936422	-0.223695904016	2.57489562035	-0.0144693274051	-0.322255373001	2.53766155243	-0.314700305462	-0.110208645463	2.62740540504	-0.364953607321	-0.581484556198	2.64853596687	-0.385276019573	-0.94660359621	2.64309501648	-0.381992816925	-1.00961279869	2.58315324783	-0.178964018822	-0.104928635061	2.63360643387	-0.103436417878	-0.578711271286	2.67551064491	-0.0711351633072	-0.932089924812	2.69000148773	-0.0332371145487	-1.0102108717	2.63786554337
